Holder,Shares,Date Reported,% Out,Value,ABV
Wasatch Advisors Inc,4785053,2021-09-29,0.1477,392900701,HLIO
"Vanguard Group, Inc. (The)",2764819,2021-09-29,0.08529999999999999,227019288,HLIO
Price (T.Rowe) Associates Inc,2753612,2021-09-29,0.085,226099081,HLIO
"Brown Capital Management, Inc.",2683880,2021-09-29,0.0828,220373386,HLIO
Blackrock Inc.,2040434,2021-09-29,0.063,167540035,HLIO
"Conestoga Capital Advisors, LLC",1500121,2021-09-29,0.0463,123174935,HLIO
Dimensional Fund Advisors LP,1064144,2021-09-29,0.032799999999999996,87376863,HLIO
Sara-Bay Financial,990781,2021-09-29,0.030600000000000002,81353027,HLIO
"GW&K Investment Management, LLC",742828,2021-09-29,0.0229,60993607,HLIO
"Ameriprise Financial, Inc.",716535,2021-09-29,0.022099999999999998,58834688,HLIO
