Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",35657299,2021-12-30,0.1217,4120557472,DFS
Blackrock Inc.,20610036,2021-12-30,0.0703,2381695760,DFS
Capital International Investors,19988256,2021-12-30,0.0682,2309842863,DFS
State Street Corporation,13584398,2021-12-30,0.0464,1569813032,DFS
"FMR, LLC",12737832,2021-12-30,0.0435,1471983865,DFS
Capital World Investors,9512342,2021-12-30,0.0325,1099246241,DFS
"Geode Capital Management, LLC",6364472,2021-12-30,0.0217,735478384,DFS
Macquarie Group Limited,5257536,2021-12-30,0.0179,607560860,DFS
Boston Partners,4347646,2021-12-30,0.0148,502413971,DFS
JP Morgan Chase & Company,4201607,2021-12-30,0.0143,485537704,DFS
