Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",7436761,2021-09-29,0.0892,584157576,PLNT
"Srs Investment Management, Llc",7048131,2021-09-29,0.08460000000000001,553630690,PLNT
Blackrock Inc.,5626019,2021-09-29,0.0675,441923792,PLNT
"Ameriprise Financial, Inc.",4654756,2021-09-29,0.0558,365631083,PLNT
JP Morgan Chase & Company,3221189,2021-09-29,0.038599999999999995,253024395,PLNT
Soroban Capital Partners LP,3196044,2021-09-29,0.0383,251049256,PLNT
Bank Of New York Mellon Corporation,2992584,2021-09-29,0.0359,235067473,PLNT
Amundi,2885253,2021-09-29,0.0346,226636623,PLNT
Price (T.Rowe) Associates Inc,2094838,2021-09-29,0.025099999999999997,164549524,PLNT
"AllianceBernstein, L.P.",2023666,2021-09-29,0.024300000000000002,158958964,PLNT
