Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",223837,2021-09-29,0.0361,649127,CYAN
Coastline Trust Company,82400,2021-09-29,0.013300000000000001,238960,CYAN
"Vanguard Group, Inc. (The)",52294,2021-09-29,0.0084,151652,CYAN
"Geode Capital Management, LLC",25490,2021-09-29,0.0040999999999999995,73921,CYAN
Heritage Investors Management Corporation,13786,2021-09-29,0.0022,39979,CYAN
Blackrock Inc.,11574,2021-09-29,0.0019,33564,CYAN
Tower Research Capital LLC (TRC),3474,2021-09-29,0.0006,10074,CYAN
Bank of America Corporation,2500,2021-09-29,0.0004,7250,CYAN
"Advisor Group, Inc.",2500,2021-09-29,0.0004,7250,CYAN
Morgan Stanley,322,2021-09-29,0.0001,933,CYAN
