Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",108357306,2021-09-29,0.0821,9195200987,CVS
Blackrock Inc.,94594948,2021-09-29,0.0717,8027327287,CVS
State Street Corporation,55250146,2021-09-29,0.04190000000000001,4688527389,CVS
Capital World Investors,50573988,2021-09-29,0.0383,4291708621,CVS
Capital International Investors,27406753,2021-09-29,0.0208,2325737059,CVS
Morgan Stanley,22849435,2021-09-29,0.0173,1939003054,CVS
"Geode Capital Management, LLC",21691019,2021-09-29,0.016399999999999998,1840699872,CVS
JP Morgan Chase & Company,20179811,2021-09-29,0.015300000000000001,1712458761,CVS
Invesco Ltd.,18011567,2021-09-29,0.013600000000000001,1528461575,CVS
Bank of America Corporation,17232348,2021-09-29,0.0131,1462337051,CVS
