Holder,Shares,Date Reported,% Out,Value,ABV
"Sofinnova Investments, Inc.",7999999,2021-09-29,0.1534,20639997,NCNA
Baillie Gifford and Company,3659030,2021-09-29,0.0701,9440297,NCNA
"Abingworth, LLP",3333333,2021-09-29,0.0639,8599999,NCNA
Capital International Investors,2977153,2021-09-29,0.0571,7681054,NCNA
"Renaissance Technologies, LLC",782733,2021-09-29,0.015,2019451,NCNA
"FMR, LLC",627100,2021-09-29,0.012,1617918,NCNA
Opaleye Management Inc.,479600,2021-09-29,0.0092,1237368,NCNA
Acadian Asset Management. LLC,386125,2021-09-29,0.0074,996202,NCNA
Blackrock Inc.,237259,2021-09-29,0.0045000000000000005,612128,NCNA
Truist Financial Corp,70100,2021-09-29,0.0013,180858,NCNA
