Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,16630060,2021-09-29,0.0078000000000000005,97285851,ENIA
Dimensional Fund Advisors LP,3820879,2021-09-29,0.0018,22352142,ENIA
State Street Corporation,3689895,2021-09-29,0.0017000000000000001,21585885,ENIA
"Renaissance Technologies, LLC",2792996,2021-09-29,0.0013,16339026,ENIA
"Vanguard Group, Inc. (The)",1356823,2021-09-29,0.0006,7937414,ENIA
Amundi,1277133,2021-09-29,0.0006,7471228,ENIA
Millennium Management LLC,1137364,2021-09-29,0.0005,6653579,ENIA
"Sumitomo Mitsui Trust Holdings, Inc.",591350,2021-09-29,0.0003,3459397,ENIA
Citadel Advisors LLC,469239,2021-09-29,0.0002,2745048,ENIA
Sagil Capital LLP,462571,2021-09-29,0.0002,2706040,ENIA
