Holder,Shares,Date Reported,% Out,Value,ABV
Artal Group S.A.,1311291,2021-09-29,0.0623,4878002,ARAV
"New Leaf Venture Partners, L.l.c.",946423,2021-09-29,0.045,3520693,ARAV
"Vanguard Group, Inc. (The)",532219,2021-09-29,0.0253,1979854,ARAV
"Renaissance Technologies, LLC",281229,2021-09-29,0.0134,1046171,ARAV
"Two Sigma Advisers, LP",181376,2021-09-29,0.0086,674718,ARAV
Blackrock Inc.,172886,2021-09-29,0.008199999999999999,643135,ARAV
"Geode Capital Management, LLC",129120,2021-09-29,0.0060999999999999995,480326,ARAV
"Two Sigma Investments, LP",109859,2021-09-29,0.0052,408675,ARAV
Dimensional Fund Advisors LP,107886,2021-09-29,0.0051,401335,ARAV
Millennium Management LLC,86422,2021-09-29,0.0040999999999999995,321489,ARAV
