Holder,Shares,Date Reported,% Out,Value,ABV
Millennium Management LLC,610000,2021-09-29,0.0177,6289100,PPGHU
LMR Partners LLP,500000,2021-09-29,0.014499999999999999,5155000,PPGHU
Citigroup Inc.,132401,2021-09-29,0.0038,1365054,PPGHU
"Cowen Investment Management, LLC",100000,2021-09-29,0.0029,1031000,PPGHU
"Goldman Sachs Group, Inc.",100000,2021-09-29,0.0029,1031000,PPGHU
HRT Financial LLC,69640,2021-09-29,0.002,717988,PPGHU
Context Advisory LLC,59527,2021-09-29,0.0017000000000000001,613723,PPGHU
Longfellow Investment Management Co. LLC,53151,2021-09-29,0.0015,547986,PPGHU
Virtu Financial LLC,47938,2021-09-29,0.0014000000000000002,494240,PPGHU
"Cowen and Company, LLC",34951,2021-09-29,0.001,360344,PPGHU
