Holder,Shares,Date Reported,% Out,Value,ABV
Royal Bank of Canada,30829967,2021-09-29,0.0542,1998706760,NTR
"FMR, LLC",19830580,2021-09-29,0.0349,1285616501,NTR
"Vanguard Group, Inc. (The)",18226014,2021-09-29,0.0321,1181592487,NTR
"First Eagle Investment Management, LLC",16839474,2021-09-29,0.0296,1091703099,NTR
Dodge & Cox Inc,15761859,2021-09-29,0.0277,1021841318,NTR
FIL LTD,14952128,2021-09-29,0.0263,969346458,NTR
"Jarislowsky, Fraser Ltd",12584957,2021-09-29,0.022099999999999998,815882762,NTR
Bank of America Corporation,12213742,2021-09-29,0.0215,791816893,NTR
Bank of Montreal/Can/,12034802,2021-09-29,0.0212,780216213,NTR
"TD Asset Management, Inc",10724074,2021-09-29,0.0189,695241717,NTR
