Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,31907047,2021-09-29,0.1008,674514973,EXEL
"Vanguard Group, Inc. (The)",30105074,2021-09-29,0.0951,636421264,EXEL
"FMR, LLC",18813482,2021-09-29,0.059500000000000004,397717009,EXEL
"Renaissance Technologies, LLC",17547501,2021-09-29,0.0555,370954171,EXEL
Price (T.Rowe) Associates Inc,17237135,2021-09-29,0.0545,364393033,EXEL
JP Morgan Chase & Company,11429075,2021-09-29,0.0361,241610645,EXEL
State Street Corporation,10606520,2021-09-29,0.0335,224221832,EXEL
Meditor Group Ltd,10030700,2021-12-30,0.0317,183361196,EXEL
Farallon Capital Management Llc,9659712,2021-09-29,0.0305,204206311,EXEL
Polar Capital Holdings Plc,4071968,2021-09-29,0.0129,86081403,EXEL
