Holder,Shares,Date Reported,% Out,Value,ABV
"NEA Management Company, LLC",6451056,2021-09-29,0.0741,4455099,RGLS
"Endurant Capital Management, LP",3547208,2021-09-29,0.0408,2449701,RGLS
"Vanguard Group, Inc. (The)",3105045,2021-09-29,0.035699999999999996,2144344,RGLS
Victory Capital Management Inc.,2227212,2021-09-29,0.0256,1538112,RGLS
"Sarissa Capital Management, LP",1851851,2021-09-29,0.0213,1278888,RGLS
"Asymmetry Capital Management, L.P.",1401491,2021-09-29,0.0161,967869,RGLS
"Ikarian Capital, LLC",1228416,2021-09-29,0.0141,848344,RGLS
"Geode Capital Management, LLC",670747,2021-09-29,0.0077,463217,RGLS
Morgan Stanley,564462,2021-09-29,0.006500000000000001,389817,RGLS
Bank of America Corporation,393307,2021-09-29,0.0045000000000000005,271617,RGLS
