Holder,Shares,Date Reported,% Out,Value,ABV
"RA Capital Management, L.P.",5014687,2021-09-29,0.1235,39064411,ACHL
"Baker Brothers Advisors, LLC",2591366,2021-09-29,0.0638,20186741,ACHL
Artal Group S.A.,2255375,2021-09-29,0.0555,17569371,ACHL
"Redmile Group, LLC",2088089,2021-09-29,0.051399999999999994,16266213,ACHL
Orbimed Advisors LLC.,1584845,2021-09-29,0.039,12345942,ACHL
"Boxer Capital, LLC",1536016,2021-09-29,0.0378,11965564,ACHL
Perceptive Advisors Llc,755375,2021-09-29,0.018600000000000002,5884371,ACHL
"Point72 Asset Management, L.P.",500000,2021-09-29,0.0123,3895000,ACHL
Farallon Capital Management Llc,450000,2021-09-29,0.0111,3505500,ACHL
AXA S.A.,279454,2021-09-29,0.0069,2176946,ACHL
