Holder,Shares,Date Reported,% Out,Value,ABV
"Advisors Asset Management, Inc.",441527,2021-09-29,0.0352,5130543,AGD
Parametric Portfolio Associates,386130,2021-09-29,0.0308,4486830,AGD
"Hennion & Walsh Asset Management, Inc.",249438,2021-09-29,0.0199,2898469,AGD
Wells Fargo & Company,199511,2021-09-29,0.0159,2318317,AGD
Morgan Stanley,169485,2021-09-29,0.013500000000000002,1969415,AGD
"Raymond James & Associates, Inc.",165764,2021-09-29,0.0132,1926177,AGD
UBS Group AG,131789,2021-09-29,0.0105,1531388,AGD
"First Republic Investment Management, Inc.",108439,2021-09-29,0.0086,1260061,AGD
Envestnet Asset Management,100089,2021-09-29,0.008,1163034,AGD
"Shaker Financial Services, LLC",96954,2021-09-29,0.0077,1126605,AGD
