Holder,Shares,Date Reported,% Out,Value,ABV
"Aristeia Capital, LLC",1149010,2021-09-29,0.05,11536060,BIOTU
HGC Investment Management Inc.,1101900,2021-09-29,0.0479,11063076,BIOTU
Magnetar Financial LLC,442393,2021-09-29,0.0192,4441625,BIOTU
Glazer Capital LLC,309501,2021-09-29,0.013500000000000002,3107390,BIOTU
Context Advisory LLC,194400,2021-09-29,0.0085,1951776,BIOTU
JP Morgan Chase & Company,142720,2021-09-29,0.0062,1432908,BIOTU
"Cowen Investment Management, LLC",125000,2021-09-29,0.0054,1255000,BIOTU
Walleye Capital LLC,120002,2021-09-29,0.0052,1204820,BIOTU
Shaolin Capital Management LLC,106888,2021-09-29,0.0046,1073155,BIOTU
"Cohen & Co Financial Management, Llc",100000,2021-09-29,0.0043,1004000,BIOTU
