Holder,Shares,Date Reported,% Out,Value,ABV
"Mirae Asset Global Investments Co., Ltd.",891164,2021-09-29,0.0169,5035076,FLGC
"Vident Investment Advisory, LLC",49518,2021-09-29,0.0009,279776,FLGC
Cobblestone Capital Advisors Llc /ny/,44533,2021-09-29,0.0008,251611,FLGC
Millennium Management LLC,23014,2021-09-29,0.0004,130029,FLGC
Virtu Financial LLC,21510,2021-09-29,0.0004,121531,FLGC
"Geode Capital Management, LLC",20412,2021-09-29,0.0004,115327,FLGC
"Koshinski Asset Management, Inc.",18952,2021-09-29,0.0004,107078,FLGC
"Verition Fund Management, LLC",16210,2021-09-29,0.0003,91586,FLGC
Qube Research & Technologies Ltd,14338,2021-09-29,0.0003,81009,FLGC
Citadel Advisors LLC,10882,2021-09-29,0.0002,61483,FLGC
