Holder,Shares,Date Reported,% Out,Value,ABV
BVF Inc.,8383645,2021-09-29,0.0942,28672065,INFI
Blackrock Inc.,5983489,2021-09-29,0.0672,20463532,INFI
"Vanguard Group, Inc. (The)",5558159,2021-09-29,0.062400000000000004,19008903,INFI
Millennium Management LLC,2951936,2021-09-29,0.0332,10095621,INFI
Polar Capital Holdings Plc,2500000,2021-09-29,0.0281,8550000,INFI
"Shaw D.E. & Co., Inc.",2227534,2021-09-29,0.025,7618166,INFI
Assenagon Asset Management S.A.,1758207,2021-09-29,0.019799999999999998,6013067,INFI
"Geode Capital Management, LLC",1734032,2021-09-29,0.0195,5930389,INFI
State Street Corporation,1707221,2021-09-29,0.0192,5838695,INFI
"Two Sigma Advisers, LP",1693200,2021-09-29,0.019,5790744,INFI
