Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,3000000,2021-09-29,0.1265,29820000,DYNS
Morgan Stanley,2890705,2021-09-29,0.1219,28733607,DYNS
"ARK Investment Management, LLC",2327123,2021-09-29,0.0981,23131602,DYNS
Woodline Partners LP,2000000,2021-09-29,0.0843,19880000,DYNS
"D1 Capital Partners, LP",1950000,2021-09-29,0.08220000000000001,19383000,DYNS
"Redmile Group, LLC",1924900,2021-09-29,0.0812,19133506,DYNS
Magnetar Financial LLC,600000,2021-09-29,0.0253,5964000,DYNS
Artal Group S.A.,500000,2021-09-29,0.021099999999999997,4970000,DYNS
"Avidity Partners Management, LP",500000,2021-09-29,0.021099999999999997,4970000,DYNS
Marshall Wace LLP,493588,2021-09-29,0.0208,4906264,DYNS
