Holder,Shares,Date Reported,% Out,Value,ABV
Evergreen Capital Management Llc,1922499,2021-09-29,0.0401,14880142,TEI
Parametric Portfolio Associates,1837679,2021-09-29,0.0383,14223635,TEI
Morgan Stanley,1299068,2021-09-29,0.0271,10054786,TEI
"Resources Investment Advisors, Inc.",977712,2021-09-29,0.0204,7567490,TEI
Invesco Ltd.,800645,2021-09-29,0.0167,6196992,TEI
Citadel Advisors LLC,605474,2021-09-29,0.0126,4686368,TEI
LPL Financial LLC,384531,2021-09-29,0.008,2976269,TEI
Bank of America Corporation,339278,2021-09-29,0.0070999999999999995,2626011,TEI
"Ancora Advisors, Llc",312937,2021-09-29,0.006500000000000001,2422132,TEI
"Waterfront Wealth, Inc.",274299,2021-09-29,0.005699999999999999,2123074,TEI
