Holder,Shares,Date Reported,% Out,Value,ABV
"Aristeia Capital, LLC",1640130,2021-09-29,0.057,15909261,AMPI
Nomura Holdings Inc.,1150000,2021-09-29,0.04,11155000,AMPI
Altshuler Shaham Ltd,1033300,2021-09-29,0.0359,10023010,AMPI
Sculptor Capital Lp,862557,2021-09-29,0.03,8366802,AMPI
Marshall Wace LLP,809338,2021-09-29,0.0282,7850578,AMPI
Fortress Investment Group LLC,795000,2021-09-29,0.0277,7711500,AMPI
Hudson Bay Capital Management Lp,750000,2021-09-29,0.026099999999999998,7275000,AMPI
Periscope Capital Inc.,649184,2021-09-29,0.0226,6297084,AMPI
Alberta Investment Managament Corp,526863,2021-09-29,0.0183,5110571,AMPI
"Owl Creek Asset Management, L.P.",501924,2021-09-29,0.0175,4868662,AMPI
