Holder,Shares,Date Reported,% Out,Value,ABV
"ARK Investment Management, LLC",7941557,2021-12-30,0.1124,70123948,BLDE
"HG Vora Capital Management, LLC",7876453,2021-09-29,0.1114,81915111,BLDE
"Sumitomo Mitsui Trust Holdings, Inc.",4332774,2021-12-30,0.0613,38258394,BLDE
"Nikko Asset Management Americas, Inc.",3256834,2021-09-29,0.0461,33871073,BLDE
"Vanguard Group, Inc. (The)",2417966,2021-09-29,0.0342,25146846,BLDE
Blackrock Inc.,759742,2021-09-29,0.0108,7901316,BLDE
"ETF Managers Group, LLC",661113,2021-09-29,0.009399999999999999,6875575,BLDE
"RiverPark Advisors, LLC",600780,2021-09-29,0.0085,6248112,BLDE
"Geode Capital Management, LLC",463916,2021-09-29,0.0066,4824726,BLDE
"AJ Wealth Strategies, LLC",372662,2021-12-30,0.0053,3290605,BLDE
