Holder,Shares,Date Reported,% Out,Value,ABV
Column Group LLC,15396116,2021-09-29,0.1991,323626358,NGM
RHO Capital Partners Inc,3766666,2021-09-29,0.0487,79175319,NGM
"Redmile Group, LLC",2505118,2021-09-29,0.032400000000000005,52657580,NGM
Blackrock Inc.,2444832,2021-09-29,0.0316,51390368,NGM
StepStone Group LP,1573357,2021-09-29,0.0203,33071964,NGM
"Vanguard Group, Inc. (The)",1560125,2021-09-29,0.0202,32793827,NGM
"Point72 Asset Management, L.P.",1442994,2021-09-29,0.0187,30331733,NGM
"FMR, LLC",1307937,2021-09-29,0.0169,27492835,NGM
"Ponoi II Management, LLC",1298908,2021-09-29,0.0168,27303046,NGM
"Ponoi Management, LLC",1298908,2021-09-29,0.0168,27303046,NGM
