Holder,Shares,Date Reported,% Out,Value,ABV
HGC Investment Management Inc.,940021,2021-09-29,0.045599999999999995,9306207,AKICU
Millennium Management LLC,805189,2021-09-29,0.0391,7971371,AKICU
Magnetar Financial LLC,536547,2021-09-29,0.026000000000000002,5311815,AKICU
Shaolin Capital Management LLC,384964,2021-09-29,0.0187,3811143,AKICU
Diameter Capital Partners LP,175000,2021-09-29,0.0085,1732500,AKICU
"Goldman Sachs Group, Inc.",151000,2021-09-29,0.0073,1494900,AKICU
Melqart Asset Management UK Ltd.,143300,2021-09-29,0.006999999999999999,1418670,AKICU
Context Advisory LLC,129068,2021-09-29,0.0063,1277773,AKICU
HRT Financial LLC,68750,2021-09-29,0.0033,680625,AKICU
Mint Tower Capital Management B.V.,44903,2021-09-29,0.0022,444539,AKICU
