Holder,Shares,Date Reported,% Out,Value,ABV
Millennium Management LLC,5588996,2021-09-29,0.0642,54436821,HERA
SB Management Ltd,5000000,2021-09-29,0.0574,48700000,HERA
Weiss Asset Management LP,3199699,2021-09-29,0.036699999999999997,31165068,HERA
Marshall Wace LLP,3018386,2021-09-29,0.0347,29399079,HERA
Citadel Advisors LLC,2504922,2021-09-29,0.0288,24397940,HERA
Nomura Holdings Inc.,2500000,2021-09-29,0.0287,24350000,HERA
"Atalaya Capital Management, LP",2416034,2021-09-29,0.0277,23532171,HERA
"CVI Holdings, LLC",2000000,2021-09-29,0.023,19480000,HERA
"Corbin Capital Partners, LP",1770000,2021-09-29,0.0203,17239800,HERA
"MMCAP International, Inc. SPC",1644787,2021-09-29,0.0189,16020225,HERA
