Holder,Shares,Date Reported,% Out,Value,ABV
iShares Preferred & Income Securities ETF,1335155,2021-11-29,0.0834,38065269,ESGRP
Cohen & Steers Preferred Securities & Income Fund,1040000,2021-09-29,0.065,30461600,ESGRP
Invesco ETF Tr II-Invesco Preferred ETF,895758,2021-11-29,0.055999999999999994,25538060,ESGRP
First Trust Preferred Securities & Income ETF,709808,2021-11-29,0.0444,20236626,ESGRP
Nuveen Investment Trust V-Nuveen Preferred Securities & Income Fd,612116,2021-11-29,0.0383,17451427,ESGRP
Nuveen Preferred Income Opportunities Fund,459098,2021-11-29,0.0287,13088883,ESGRP
Invesco ETF Tr-Invesco Financial Preferred ETF,368651,2021-11-29,0.023,10510240,ESGRP
Cohen & Steers Tax-Advantage Preferred Securities & Income Fund,351514,2021-10-30,0.022000000000000002,10295845,ESGRP
Nuveen Investment Trust V-Nuveen/NWQ Flexible Income Fund,294032,2021-11-29,0.0184,8382852,ESGRP
Flaherty & Crumrine Preferred and Income Securities Fund,254000,2021-11-29,0.0159,7241540,ESGRP
