Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",15557825,2021-09-29,0.10679999999999999,4100264778,RMD
Blackrock Inc.,12688574,2021-09-29,0.08710000000000001,3344073677,RMD
"WCM Investment Management, LLC",9087511,2021-09-29,0.062400000000000004,2395013524,RMD
State Street Corporation,6268561,2021-09-29,0.043,1652079251,RMD
"FMR, LLC",4565205,2021-09-29,0.0313,1203159777,RMD
Capital World Investors,3674333,2021-09-29,0.0252,968370462,RMD
"Geode Capital Management, LLC",2945579,2021-09-29,0.0202,776307345,RMD
Northern Trust Corporation,2258141,2021-09-29,0.0155,595133060,RMD
Invesco Ltd.,1778076,2021-09-29,0.012199999999999999,468611929,RMD
Janus Henderson Group PLC,1509374,2021-09-29,0.0104,397795517,RMD
