Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",23128706,2021-09-29,0.1497,577523788,MUR
Blackrock Inc.,16623730,2021-09-29,0.1076,415094538,MUR
"Vanguard Group, Inc. (The)",14918634,2021-09-29,0.0966,372518290,MUR
State Street Corporation,8358055,2021-09-29,0.0541,208700633,MUR
Dimensional Fund Advisors LP,8209266,2021-09-29,0.053099999999999994,204985372,MUR
"Hotchkis & Wiley Capital Management, LLC",5264967,2021-09-29,0.0341,131466225,MUR
Pzena Investment Management Llc,2724072,2021-09-29,0.0176,68020077,MUR
"Geode Capital Management, LLC",2509753,2021-09-29,0.016200000000000003,62668532,MUR
Northern Trust Corporation,2022621,2021-09-29,0.0131,50504846,MUR
Bank Of New York Mellon Corporation,1949264,2021-09-29,0.0126,48673122,MUR
