Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,15566104,2021-09-29,0.1686,291708788,KN
"Franklin Resources, Inc.",10039867,2021-09-29,0.10869999999999999,188147107,KN
"Vanguard Group, Inc. (The)",9969263,2021-09-29,0.10800000000000001,186823988,KN
Dimensional Fund Advisors LP,6578355,2021-09-29,0.0712,123278372,KN
"Ariel Investments, LLC",3475160,2021-09-29,0.037599999999999995,65124498,KN
State Street Corporation,2989001,2021-09-29,0.032400000000000005,56013878,KN
JP Morgan Chase & Company,2765733,2021-09-29,0.029900000000000003,51829836,KN
"Aristotle Capital Boston, LLC",2541915,2021-09-29,0.0275,47635487,KN
"Fisher Asset Management, LLC",2527961,2021-09-29,0.0274,47373989,KN
"Shaw D.E. & Co., Inc.",2021190,2021-09-29,0.0219,37877100,KN
