Holder,Shares,Date Reported,% Out,Value,ABV
"ICONIQ Capital, LLC",29658449,2021-09-29,0.0968,8969604731,SNOW
"Altimeter Capital Management, LP",21037333,2021-09-29,0.0687,6362320619,SNOW
Morgan Stanley,16843131,2021-09-29,0.055,5093868108,SNOW
"Vanguard Group, Inc. (The)",15190901,2021-09-29,0.0496,4594184189,SNOW
SC US (TTGP) Ltd,12074289,2021-09-29,0.0394,3651627222,SNOW
Blackrock Inc.,8829683,2021-09-29,0.0288,2670361029,SNOW
"Berkshire Hathaway, Inc",6125376,2021-09-29,0.02,1852497463,SNOW
"Tiger Global Management, LLC",5171754,2021-09-29,0.0169,1564093562,SNOW
Capital Research Global Investors,4896960,2021-09-29,0.016,1480987612,SNOW
"Sands Capital Management, LLC",4561278,2021-09-29,0.0149,1379467305,SNOW
