Holder,Shares,Date Reported,% Out,Value,ABV
Capital Research Global Investors,116452500,2021-09-29,0.09910000000000001,4255174350,CNQ
Capital World Investors,89966731,2021-09-29,0.0766,3287384350,CNQ
Royal Bank of Canada,62188110,2021-09-29,0.0529,2272353539,CNQ
"FMR, LLC",61237437,2021-09-29,0.0521,2237615947,CNQ
"Vanguard Group, Inc. (The)",36838710,2021-09-29,0.031400000000000004,1346086463,CNQ
Canada Pension Plan Investment Board,26430259,2021-09-29,0.0225,965761663,CNQ
Bank of Montreal/Can/,25068306,2021-09-29,0.0213,915995901,CNQ
"TD Asset Management, Inc",23046657,2021-09-29,0.0196,842124846,CNQ
FIL LTD,22787306,2021-09-29,0.0194,832648161,CNQ
Mackenzie Financial Corporation,18669682,2021-09-29,0.0159,682190180,CNQ
