Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,614926,2021-09-29,0.0786,6081618,JHAA
Wells Fargo & Company,71533,2021-09-29,0.0091,707461,JHAA
D.A. Davidson & Co.,36500,2021-09-29,0.004699999999999999,360985,JHAA
SIT Investment Associates Inc,30483,2021-09-29,0.0039000000000000003,301476,JHAA
"Cypress Wealth Services, LLC",25000,2021-09-29,0.0032,247250,JHAA
Truist Financial Corp,21050,2021-09-29,0.0027,208184,JHAA
"National Asset Management, Inc.",17127,2021-09-29,0.0022,169386,JHAA
LPL Financial LLC,17043,2021-09-29,0.0022,168555,JHAA
"B. Riley Wealth Management, Inc.",14952,2021-09-29,0.0019,147875,JHAA
"American Institute for Advanced Investment Management, LLP",14250,2021-09-29,0.0018,140932,JHAA
