Holder,Shares,Date Reported,% Out,Value,ABV
"Starr International Company, Inc.",8640695,2021-12-30,0.07,44240358,CELU
Starr (C.V.) & Company,4320347,2021-12-30,0.035,22120176,CELU
"FMR, LLC",644600,2021-09-29,0.0052,4563768,CELU
HRT Financial LLC,144837,2021-09-29,0.0012,1025445,CELU
"Geode Capital Management, LLC",66554,2021-09-29,0.0005,471202,CELU
Morgan Stanley,51000,2021-09-29,0.0004,361080,CELU
"Verition Fund Management, LLC",50000,2021-09-29,0.0004,354000,CELU
Lombard Odier Asset Management (USA) Corp,40000,2021-09-29,0.0003,283200,CELU
Citadel Advisors LLC,33474,2021-09-29,0.0003,236995,CELU
"Jane Street Group, LLC",30636,2021-09-29,0.0002,216902,CELU
