Holder,Shares,Date Reported,% Out,Value,ABV
"Conifer Management, L.L.C.",5876987,2021-09-29,0.10210000000000001,44194942,GTYH
"Vanguard Group, Inc. (The)",2250745,2021-09-29,0.0391,16925602,GTYH
Blackrock Inc.,1861185,2021-09-29,0.0323,13996111,GTYH
Stephens Investment Management Group,1579779,2021-09-29,0.0274,11879938,GTYH
Wasatch Advisors Inc,1499801,2021-09-29,0.026099999999999998,11278503,GTYH
"Portolan Capital Management, LLC",1489367,2021-09-29,0.0259,11200039,GTYH
Cowen Prime Advisors LLC,1465300,2021-09-29,0.0255,11019056,GTYH
Kingdon Capital Management LLC,1159600,2021-09-29,0.020099999999999996,8720192,GTYH
Samjo Capital LLC,1150000,2021-09-29,0.02,8648000,GTYH
UBS O'Connor LLC,1100000,2021-09-29,0.0191,8272000,GTYH
