Holder,Shares,Date Reported,% Out,Value,ABV
LPL Financial LLC,1280642,2021-09-29,0.0245,4443827,CIK
SIT Investment Associates Inc,923146,2021-09-29,0.0176,3203316,CIK
Bank of America Corporation,536108,2021-09-29,0.0102,1860294,CIK
Invesco Ltd.,519922,2021-09-29,0.009899999999999999,1804129,CIK
"National Asset Management, Inc.",201869,2021-12-30,0.0039000000000000003,692410,CIK
Sigma Planning Corp,195117,2021-09-29,0.0037,677055,CIK
Mid Atlantic Financial Management Inc.,176900,2021-09-29,0.0034000000000000002,613843,CIK
Fiera Capital Corporation,114836,2021-09-29,0.0022,398480,CIK
IMS Capital Management,100469,2021-12-30,0.0019,344608,CIK
"MML Investors Services, LLC",97014,2021-09-29,0.0019,336638,CIK
