Holder,Shares,Date Reported,% Out,Value,ABV
Royce & Associates LP,1169984,2021-09-29,0.0433,2492065,LPTH
Relyea Zuckerberg Hanson LLC,1117405,2021-09-29,0.0414,2380072,LPTH
"Vanguard Group, Inc. (The)",1028552,2021-09-29,0.0381,2190815,LPTH
"Renaissance Technologies, LLC",847370,2021-09-29,0.031400000000000004,1804898,LPTH
"Geode Capital Management, LLC",303772,2021-09-29,0.0113,647034,LPTH
Blackrock Inc.,269285,2021-09-29,0.01,573577,LPTH
Dimensional Fund Advisors LP,149506,2021-09-29,0.0055000000000000005,318447,LPTH
"Game Plan Financial Advisors, LLC",123000,2021-09-29,0.0046,261990,LPTH
Marshall Wace LLP,104263,2021-09-29,0.0039000000000000003,222080,LPTH
Squarepoint Ops LLC,78014,2021-09-29,0.0029,166169,LPTH
