Holder,Shares,Date Reported,% Out,Value,ABV
"Highbridge Capital Management, LLC.",1531275,2021-09-29,0.0533,15159622,NXU
Weiss Asset Management LP,1455189,2021-09-29,0.0506,14406371,NXU
"CVI Holdings, LLC",1358804,2021-09-29,0.0473,13452159,NXU
Marshall Wace LLP,1000514,2021-09-29,0.0348,9905088,NXU
"Alyeska Investment Group, L.P.",1000002,2021-09-29,0.0348,9900019,NXU
UBS O'Connor LLC,762142,2021-09-29,0.0265,7545205,NXU
Magnetar Financial LLC,742985,2021-09-29,0.0258,7355551,NXU
Millennium Management LLC,722187,2021-09-29,0.025099999999999997,7149651,NXU
Farallon Capital Management Llc,710451,2021-09-29,0.024700000000000003,7033464,NXU
P. Schoenfeld Asset Management,699297,2021-09-29,0.024300000000000002,6923040,NXU
