Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,15242376,2021-09-29,0.0028000000000000004,134590180,WIT
"Vanguard Group, Inc. (The)",13345895,2021-09-29,0.0024,117844252,WIT
State Street Corporation,10022059,2021-09-29,0.0018,88494780,WIT
"AQR Capital Management, LLC",8438393,2021-09-29,0.0015,74511010,WIT
"Goldman Sachs Group, Inc.",6275164,2021-09-29,0.0011,55409698,WIT
Schroder Investment Management Group,5516357,2021-09-29,0.001,48709432,WIT
Acadian Asset Management. LLC,4669404,2021-09-29,0.0009,41230837,WIT
"Fisher Asset Management, LLC",3706276,2021-09-29,0.0007000000000000001,32726417,WIT
Morgan Stanley,3617287,2021-09-29,0.0007000000000000001,31940644,WIT
Parametric Portfolio Associates,3562290,2021-09-29,0.0006,31455020,WIT
