Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,2608883,2021-09-29,0.166,60160841,RRGB
Blackrock Inc.,2354150,2021-09-29,0.14980000000000002,54286699,RRGB
"American Century Companies, Inc.",1855802,2021-09-29,0.11810000000000001,42794794,RRGB
"Vanguard Group, Inc. (The)",1163578,2021-09-29,0.07400000000000001,26832108,RRGB
"Soviero Asset Management, LP",693149,2021-09-29,0.0441,15984015,RRGB
State Street Corporation,512852,2021-09-29,0.0326,11826367,RRGB
Dimensional Fund Advisors LP,411138,2021-09-29,0.0262,9480842,RRGB
"Smith, Graham & Co., Investment Advisors, Lp",379762,2021-09-29,0.0242,8757311,RRGB
Cooper Creek Partners Management LLC,321037,2021-09-29,0.0204,7403113,RRGB
Victory Capital Management Inc.,307721,2021-09-29,0.0196,7096046,RRGB
