Holder,Shares,Date Reported,% Out,Value,ABV
Alps Advisors Inc.,24673333,2021-09-29,0.059699999999999996,517153059,WES
Blackstone Inc,20209746,2021-09-29,0.0489,423596276,WES
"Tortoise Capital Advisors, LLC",14288238,2021-09-29,0.0346,299481468,WES
Invesco Ltd.,13521609,2021-09-29,0.0327,283412924,WES
"Neuberger Berman Group, LLC",10993170,2021-09-29,0.026600000000000002,230416843,WES
"Chickasaw Capital Management, LLC",9554091,2021-09-29,0.0231,200253747,WES
"Goldman Sachs Group, Inc.",5586322,2021-09-29,0.013500000000000002,117089309,WES
JP Morgan Chase & Company,5071103,2021-09-29,0.0123,106290318,WES
UBS Group AG,4250138,2021-09-29,0.0103,89082892,WES
Credit Suisse AG,4094040,2021-09-29,0.009899999999999999,85811078,WES
