Holder,Shares,Date Reported,% Out,Value,ABV
"Summit Partners, L.P.",14527328,2021-09-29,0.0782,95299271,MKFG
"ARK Investment Management, LLC",9308302,2021-09-29,0.0501,61062461,MKFG
Wasatch Advisors Inc,6754912,2021-09-29,0.0363,44312222,MKFG
"Nikko Asset Management Americas, Inc.",4260296,2021-09-29,0.0229,27947541,MKFG
"Sumitomo Mitsui Trust Holdings, Inc.",4260296,2021-09-29,0.0229,27947541,MKFG
BAMCO Inc.,2681782,2021-09-29,0.0144,17592489,MKFG
"Wellington Management Group, LLP",2500000,2021-09-29,0.013500000000000002,16400000,MKFG
Senvest Management LLC,2134783,2021-09-29,0.0115,14004176,MKFG
Blackrock Inc.,1012624,2021-09-29,0.0054,6642813,MKFG
"Vanguard Group, Inc. (The)",856486,2021-09-29,0.0046,5618548,MKFG
