Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",400270,2021-09-29,0.0253,1120756,WISA
"Renaissance Technologies, LLC",151462,2021-09-29,0.0096,424093,WISA
"Geode Capital Management, LLC",147049,2021-09-29,0.009300000000000001,411737,WISA
Essex Investment Management Co Inc,95512,2021-09-29,0.006,267433,WISA
Marshall Wace LLP,95235,2021-09-29,0.006,266658,WISA
Citadel Advisors LLC,76514,2021-09-29,0.0048,214239,WISA
Ingalls & Snyder,70000,2021-09-29,0.0044,196000,WISA
UBS Group AG,44007,2021-09-29,0.0028000000000000004,123219,WISA
"Parsons Capital Management, Inc.",32942,2021-09-29,0.0021,92237,WISA
State Street Corporation,30400,2021-09-29,0.0019,85120,WISA
