Date,Firm,To Grade,From Grade,Action,ABV
2017-06-06,Goldman Sachs,Buy,,init,SOI
2017-06-06,Wunderlich,Buy,,init,SOI
2017-06-06,Evercore ISI Group,Outperform,,init,SOI
2017-06-06,Wells Fargo,Outperform,,init,SOI
2017-06-06,Credit Suisse,Outperform,,init,SOI
2017-06-06,PiperJaffray,Overweight,,init,SOI
2017-07-20,Raymond James,Outperform,,init,SOI
2017-08-18,Imperial Capital,Outperform,,init,SOI
2017-10-11,Raymond James,Market Perform,Outperform,down,SOI
2018-01-24,Imperial Capital,Outperform,Outperform,main,SOI
2018-09-11,Stifel Nicolaus,Buy,,init,SOI
2019-01-24,Cowen & Co.,Buy,,init,SOI
2019-03-11,Goldman Sachs,Neutral,,init,SOI
2019-03-13,B. Riley FBR,Buy,,init,SOI
2019-08-01,Stifel Nicolaus,Buy,,main,SOI
2019-09-12,Wells Fargo,Outperform,,main,SOI
2019-09-16,Capital One Financial,Overweight,,init,SOI
2019-11-01,Imperial Capital,Outperform,,main,SOI
2019-12-10,Citigroup,Buy,Neutral,up,SOI
2020-01-02,Stifel,Buy,,main,SOI
2020-01-09,Wells Fargo,Overweight,,main,SOI
2020-02-20,Imperial Capital,Outperform,,main,SOI
2020-03-17,B. Riley FBR,Buy,,main,SOI
2020-04-08,Citigroup,Neutral,,main,SOI
2020-04-15,Piper Sandler,Neutral,Overweight,down,SOI
2020-05-04,Stifel,Buy,,main,SOI
2020-05-05,Citigroup,Neutral,,main,SOI
2021-04-09,Cowen & Co.,Market Perform,Outperform,down,SOI
