Date,Firm,To Grade,From Grade,Action,ABV
2016-09-06,Baird,Neutral,,init,MEDP
2016-09-06,Credit Suisse,Outperform,,init,MEDP
2016-09-06,Wells Fargo,Outperform,,init,MEDP
2016-09-06,Jefferies,Hold,,init,MEDP
2016-09-06,UBS,Buy,,init,MEDP
2016-09-06,William Blair,Outperform,,init,MEDP
2017-03-29,KeyBanc,Overweight,,init,MEDP
2017-05-03,Wells Fargo,Market Perform,Outperform,down,MEDP
2017-07-10,KeyBanc,Sector Weight,Overweight,down,MEDP
2017-09-29,Raymond James,Market Perform,,init,MEDP
2017-10-31,Baird,Neutral,,main,MEDP
2017-11-01,William Blair,Market Perform,Outperform,down,MEDP
2017-11-01,Jefferies,Hold,,main,MEDP
2018-02-27,Credit Suisse,Outperform,Outperform,main,MEDP
2018-02-28,Wells Fargo,Market Perform,Market Perform,main,MEDP
2018-04-20,Mitsubishi UFJ,Neutral,,init,MEDP
2018-07-31,Credit Suisse,Outperform,Outperform,main,MEDP
2018-07-31,William Blair,Outperform,Market Perform,up,MEDP
2018-08-02,Credit Suisse,Outperform,Outperform,main,MEDP
2018-10-31,SunTrust Robinson Humphrey,Buy,Hold,up,MEDP
2019-04-30,Baird,Neutral,Neutral,main,MEDP
2020-01-27,SunTrust Robinson Humphrey,Hold,Buy,down,MEDP
2020-02-25,Credit Suisse,Outperform,,main,MEDP
2020-03-17,SunTrust Robinson Humphrey,Sell,Hold,down,MEDP
2020-03-23,Jefferies,Hold,,main,MEDP
2020-04-06,SunTrust Robinson Humphrey,Sell,,main,MEDP
2020-04-20,Baird,Underperform,Neutral,down,MEDP
2020-04-29,Credit Suisse,Outperform,,main,MEDP
2020-04-30,SunTrust Robinson Humphrey,Hold,Sell,up,MEDP
2020-06-08,Baird,Neutral,Underperform,up,MEDP
2020-07-28,Credit Suisse,Outperform,,main,MEDP
2020-10-02,Truist Securities,Buy,Hold,up,MEDP
2021-02-16,Credit Suisse,Outperform,,main,MEDP
2021-02-17,Truist Securities,Buy,,main,MEDP
2021-03-17,Credit Suisse,Outperform,,main,MEDP
2021-07-20,Credit Suisse,Outperform,,main,MEDP
