Date,Firm,To Grade,From Grade,Action,ABV
2018-05-22,SunTrust Robinson Humphrey,Buy,,init,SMAR
2018-05-22,Jefferies,Buy,,init,SMAR
2018-05-22,JP Morgan,Overweight,,init,SMAR
2018-05-22,Canaccord Genuity,Buy,,init,SMAR
2018-05-22,RBC Capital,Outperform,,init,SMAR
2018-05-22,Morgan Stanley,Overweight,,init,SMAR
2018-05-22,William Blair,Outperform,,init,SMAR
2018-06-05,Canaccord Genuity,Buy,Buy,main,SMAR
2018-06-06,Morgan Stanley,Overweight,Overweight,main,SMAR
2018-09-05,Canaccord Genuity,Buy,Buy,main,SMAR
2018-09-18,Morgan Stanley,Overweight,Overweight,main,SMAR
2018-10-23,Morgan Stanley,Overweight,Overweight,main,SMAR
2018-11-30,RBC Capital,Outperform,Outperform,main,SMAR
2018-12-04,Morgan Stanley,Overweight,Overweight,main,SMAR
2019-01-04,Stephens & Co.,Overweight,,init,SMAR
2019-03-22,DA Davidson,Neutral,,init,SMAR
2019-04-04,Oppenheimer,Outperform,,init,SMAR
2019-04-12,Needham,Buy,,init,SMAR
2019-08-02,Wedbush,Outperform,,init,SMAR
2019-09-05,JP Morgan,Overweight,,main,SMAR
2019-10-02,Canaccord Genuity,Buy,,main,SMAR
2019-10-03,RBC Capital,Outperform,,main,SMAR
2019-10-10,Berenberg,Buy,,init,SMAR
2019-11-11,Wedbush,Neutral,Outperform,down,SMAR
2020-01-31,BMO Capital,Outperform,,init,SMAR
2020-03-18,RBC Capital,Outperform,,main,SMAR
2020-03-18,Morgan Stanley,Overweight,,main,SMAR
2020-04-16,RBC Capital,Outperform,,reit,SMAR
2020-04-23,JP Morgan,Neutral,Overweight,down,SMAR
2020-05-14,Jefferies,Hold,Buy,down,SMAR
2020-05-15,Citigroup,Neutral,,init,SMAR
2020-05-22,Morgan Stanley,Overweight,,main,SMAR
2020-06-04,Needham,Buy,,main,SMAR
2020-06-04,Morgan Stanley,Overweight,,main,SMAR
2020-06-04,Canaccord Genuity,Buy,,main,SMAR
2020-06-04,Oppenheimer,Outperform,,main,SMAR
2020-06-23,Wells Fargo,Equal-Weight,,init,SMAR
2020-06-23,Morgan Stanley,Overweight,,main,SMAR
2020-07-27,KeyBanc,Overweight,,init,SMAR
2020-09-03,Jefferies,Hold,,main,SMAR
2020-09-03,Truist Securities,Buy,,main,SMAR
2020-09-03,Canaccord Genuity,Buy,,main,SMAR
2020-09-03,Morgan Stanley,Overweight,,main,SMAR
2020-09-03,Oppenheimer,Outperform,,main,SMAR
2020-09-03,KeyBanc,Overweight,,main,SMAR
2020-09-03,Wells Fargo,Equal-Weight,,main,SMAR
2020-09-03,RBC Capital,Outperform,,main,SMAR
2020-12-08,KeyBanc,Overweight,,main,SMAR
2020-12-08,Needham,Buy,,main,SMAR
2020-12-08,Morgan Stanley,Overweight,,main,SMAR
2020-12-08,Canaccord Genuity,Buy,,main,SMAR
2021-03-17,KeyBanc,Overweight,,main,SMAR
2021-03-17,JP Morgan,Overweight,Neutral,up,SMAR
2021-03-17,BMO Capital,Outperform,,main,SMAR
2021-04-23,Wolfe Research,Outperform,,init,SMAR
2021-06-03,Wells Fargo,Equal-Weight,,main,SMAR
2021-06-11,RBC Capital,Sector Perform,Outperform,down,SMAR
2021-08-19,Jefferies,Buy,Hold,up,SMAR
2021-08-31,Keybanc,Overweight,,main,SMAR
2021-09-08,BMO Capital,Outperform,,main,SMAR
2021-09-08,Wells Fargo,Equal-Weight,,main,SMAR
2021-09-08,RBC Capital,Sector Perform,,main,SMAR
2021-09-08,Oppenheimer,Outperform,,main,SMAR
2021-09-08,Needham,Buy,,main,SMAR
2021-09-08,Keybanc,Overweight,,main,SMAR
2021-09-08,Canaccord Genuity,Buy,,main,SMAR
2021-09-09,Morgan Stanley,Overweight,,main,SMAR
2021-12-03,Keybanc,Overweight,,main,SMAR
2021-12-03,BMO Capital,Outperform,,main,SMAR
2021-12-03,Wells Fargo,Equal-Weight,,main,SMAR
2021-12-13,Morgan Stanley,Overweight,,main,SMAR
2022-01-05,DA Davidson,Buy,,init,SMAR
