Date,Firm,To Grade,From Grade,Action,ABV
2021-11-22,Berenberg,Hold,,init,BIRD
2021-11-29,Keybanc,Overweight,,init,BIRD
2021-11-29,JP Morgan,Neutral,,init,BIRD
2021-11-29,Piper Sandler,Overweight,,init,BIRD
2021-11-29,Telsey Advisory Group,Outperform,,init,BIRD
2021-11-29,B of A Securities,Buy,,init,BIRD
2021-11-29,Baird,Outperform,,init,BIRD
2021-11-29,Morgan Stanley,Equal-Weight,,init,BIRD
2021-11-29,Cowen & Co.,Outperform,,init,BIRD
2021-11-29,Stifel,Buy,,init,BIRD
2021-11-29,Guggenheim,Buy,,init,BIRD
2021-11-29,William Blair,Outperform,,init,BIRD
2022-01-06,Morgan Stanley,Overweight,Equal-Weight,up,BIRD
