Date,Firm,To Grade,From Grade,Action,ABV
2012-05-17,PiperJaffray,Neutral,,up,CTRN
2012-11-20,MKM Partners,Buy,Neutral,up,CTRN
2013-05-23,Sidoti & Co.,Buy,Neutral,up,CTRN
2013-07-19,SunTrust Robinson Humphrey,Neutral,,init,CTRN
2015-05-21,Susquehanna,Neutral,,main,CTRN
2016-02-08,MKM Partners,Neutral,Buy,down,CTRN
2016-04-05,Sidoti & Co.,Neutral,,init,CTRN
2016-05-19,SunTrust Robinson Humphrey,Neutral,,main,CTRN
2018-03-20,MKM Partners,Buy,Neutral,up,CTRN
2021-02-23,Craig-Hallum,Buy,,init,CTRN
2021-03-17,Craig-Hallum,Buy,,main,CTRN
2021-04-15,Craig-Hallum,Buy,,main,CTRN
2021-05-26,Craig-Hallum,Buy,,main,CTRN
2021-08-25,Craig-Hallum,Buy,,main,CTRN
2021-09-21,Benchmark,Buy,,init,CTRN
2021-12-01,Craig-Hallum,Buy,,main,CTRN
