Date,Firm,To Grade,From Grade,Action,ABV
2017-07-21,Craig-Hallum,Hold,,init,CARS
2017-11-06,Barrington Research,Outperform,,main,CARS
2017-11-09,Barrington Research,Outperform,,main,CARS
2018-03-22,Benchmark,Hold,,init,CARS
2018-04-04,DA Davidson,Buy,,init,CARS
2018-11-14,BTIG Research,Neutral,,init,CARS
2018-12-07,Citigroup,Neutral,,init,CARS
2019-01-17,Craig-Hallum,Buy,Hold,up,CARS
2019-01-22,BTIG Research,Buy,Neutral,up,CARS
2019-03-18,Goldman Sachs,Neutral,,init,CARS
2019-07-02,Citigroup,Buy,Neutral,up,CARS
2019-08-06,DA Davidson,Neutral,Buy,down,CARS
2019-08-06,Citigroup,Buy,,main,CARS
2019-08-06,Barrington Research,Market Perform,Outperform,down,CARS
2019-08-06,B. Riley,Buy,,main,CARS
2019-09-16,Craig-Hallum,Buy,Hold,up,CARS
2020-02-26,CFRA,Buy,,main,CARS
2020-02-27,B. Riley FBR,Buy,,main,CARS
2020-03-05,DA Davidson,Buy,Neutral,up,CARS
2020-03-09,BTIG Research,Buy,Neutral,up,CARS
2020-03-30,Citigroup,Buy,,main,CARS
2020-05-05,B. Riley FBR,Neutral,Buy,down,CARS
2020-10-15,Craig-Hallum,Buy,Hold,up,CARS
2020-10-15,B. Riley FBR,Buy,Neutral,up,CARS
2020-11-10,DA Davidson,Buy,,main,CARS
2021-05-07,DA Davidson,Buy,,main,CARS
2021-08-27,Truist Securities,Buy,,init,CARS
2021-11-15,DA Davidson,Buy,,main,CARS
