Date,Firm,To Grade,From Grade,Action,ABV
2015-02-24,JMP Securities,Market Perform,,init,NEWT
2015-04-22,Ladenburg Thalmann,Neutral,,init,NEWT
2015-10-22,Raymond James,Market Perform,,init,NEWT
2015-11-10,Raymond James,Hold,Sell,up,NEWT
2015-12-10,Keefe Bruyette & Woods,Outperform,,init,NEWT
2016-06-16,DA Davidson,Buy,,init,NEWT
2016-08-15,Raymond James,Outperform,,main,NEWT
2016-11-29,Keefe Bruyette & Woods,Market Perform,Outperform,down,NEWT
2017-05-05,Compass Point,Buy,Neutral,up,NEWT
2017-05-24,Compass Point,Neutral,Buy,down,NEWT
2018-06-05,Raymond James,Market Perform,Outperform,down,NEWT
2018-08-28,Raymond James,Underperform,Market Perform,down,NEWT
2018-09-27,Raymond James,Market Perform,Underperform,up,NEWT
2018-12-24,Raymond James,Outperform,Market Perform,up,NEWT
2019-11-08,Raymond James,Market Perform,Outperform,down,NEWT
2020-01-03,Raymond James,Underperform,Market Perform,down,NEWT
2020-03-16,Raymond James,Market Perform,Underperform,up,NEWT
2020-03-19,Ladenburg Thalmann,Buy,Neutral,up,NEWT
2020-08-11,Ladenburg Thalmann,Neutral,Buy,down,NEWT
2021-02-09,"Keefe, Bruyette & Woods",Market Perform,,main,NEWT
2021-04-20,Compass Point,Buy,Neutral,up,NEWT
2021-06-07,Compass Point,Neutral,Buy,down,NEWT
2021-08-03,Raymond James,Underperform,Market Perform,down,NEWT
2021-08-04,Raymond James,Underperform,Market Perform,down,NEWT
