Date,Firm,To Grade,From Grade,Action,ABV
2013-04-02,JMP Securities,Market Outperform,,init,AGEN
2013-06-18,Maxim Group,Buy,,init,AGEN
2014-02-24,H.C. Wainwright,Buy,,init,AGEN
2014-04-03,McNicoll Lewis Vlak,Buy,,main,AGEN
2015-06-10,Oppenheimer,Outperform,,init,AGEN
2015-10-27,Maxim Group,Hold,Buy,down,AGEN
2016-03-09,JMP Securities,Market Outperform,,main,AGEN
2016-03-11,Maxim Group,Buy,Hold,up,AGEN
2016-07-29,Jefferies,Buy,,main,AGEN
2016-10-28,H.C. Wainwright,Neutral,Buy,down,AGEN
2019-04-22,B. Riley FBR,Buy,,init,AGEN
2021-12-16,HC Wainwright & Co.,Buy,,init,AGEN
