Date,Firm,To Grade,From Grade,Action,ABV
2017-12-04,Citigroup,Buy,,init,APLS
2017-12-04,JP Morgan,Overweight,,init,APLS
2018-02-08,B. Riley FBR,Buy,,init,APLS
2018-03-23,JP Morgan,Overweight,Overweight,main,APLS
2018-04-12,B. Riley FBR,Neutral,Buy,down,APLS
2018-05-24,Cantor Fitzgerald,Overweight,,init,APLS
2018-07-10,Cowen & Co.,Outperform,,init,APLS
2018-07-30,B. Riley FBR,Buy,Neutral,up,APLS
2018-08-08,Cantor Fitzgerald,Overweight,Overweight,main,APLS
2018-09-13,B. Riley FBR,Buy,Buy,main,APLS
2018-11-14,JP Morgan,Overweight,Overweight,main,APLS
2019-01-23,JP Morgan,Neutral,Overweight,down,APLS
2019-03-29,Baird,Outperform,,init,APLS
2019-07-09,Oppenheimer,Outperform,,init,APLS
2019-07-12,JP Morgan,Overweight,Neutral,up,APLS
2019-11-05,Credit Suisse,Neutral,,init,APLS
2019-11-22,Wedbush,Underperform,,init,APLS
2019-11-25,Cantor Fitzgerald,Overweight,,reit,APLS
2019-12-19,Bank of America,Buy,,init,APLS
2020-01-07,Baird,Overweight,,main,APLS
2020-01-08,Oppenheimer,Outperform,,main,APLS
2020-03-02,Credit Suisse,Neutral,,main,APLS
2020-03-11,Wedbush,Neutral,Underperform,up,APLS
2020-03-31,BMO Capital,Outperform,,init,APLS
2020-04-01,Raymond James,Strong Buy,,init,APLS
2020-04-28,Cantor Fitzgerald,Overweight,,main,APLS
2020-06-08,JP Morgan,Overweight,,main,APLS
2020-06-17,BTIG,Neutral,,init,APLS
2020-06-30,Citigroup,Buy,,main,APLS
2020-07-20,Roth Capital,Buy,,init,APLS
2020-09-01,Stifel,Buy,,init,APLS
2020-11-19,Needham,Buy,,init,APLS
2020-11-23,Citigroup,Buy,,main,APLS
2020-12-15,Roth Capital,Buy,,main,APLS
2021-01-08,Raymond James,Strong Buy,,main,APLS
2021-01-29,Credit Suisse,Neutral,,main,APLS
2021-02-26,Credit Suisse,Neutral,,main,APLS
2021-04-16,Goldman Sachs,Buy,,init,APLS
2021-04-29,Credit Suisse,Neutral,,main,APLS
2021-05-21,UBS,Buy,,init,APLS
2021-06-28,Needham,Buy,,main,APLS
2021-07-02,JP Morgan,Overweight,,main,APLS
2021-07-08,BMO Capital,Outperform,,main,APLS
2021-08-10,Raymond James,Strong Buy,,main,APLS
2021-08-10,Credit Suisse,Neutral,,main,APLS
2021-08-19,Jefferies,Buy,,init,APLS
2021-08-19,Wedbush,Outperform,Neutral,up,APLS
2021-09-10,Needham,Buy,,main,APLS
2021-09-10,BMO Capital,Outperform,,main,APLS
2021-09-10,Wedbush,Neutral,Outperform,down,APLS
2021-09-10,Credit Suisse,Neutral,,main,APLS
2021-09-10,Roth Capital,Buy,,main,APLS
2021-11-09,Raymond James,Strong Buy,,main,APLS
2021-11-24,Citigroup,Buy,,main,APLS
2021-11-29,Roth Capital,Neutral,Buy,down,APLS
2021-12-08,Wells Fargo,Overweight,,init,APLS
