Date,Firm,To Grade,From Grade,Action,ABV
2013-02-22,BMO Capital,Market Perform,,main,FSP
2013-05-20,Bank of America,Neutral,,init,FSP
2014-01-06,Baird,Neutral,Outperform,down,FSP
2014-09-10,Capital One Financial,Equal-Weight,,init,FSP
2015-02-04,Wunderlich,Buy,,init,FSP
2015-04-02,Stifel Nicolaus,Hold,Sell,up,FSP
2015-08-11,Baird,Neutral,Outperform,down,FSP
2015-09-10,BMO Capital,Market Perform,,init,FSP
2015-12-02,Capital One Financial,Underweight,Equal-Weight,down,FSP
2016-07-29,Baird,Outperform,Neutral,up,FSP
2016-08-22,BMO Capital,Market Perform,,main,FSP
2017-05-04,Baird,Neutral,Outperform,down,FSP
2017-09-08,Janney Capital,Buy,,init,FSP
2018-02-15,B. Riley FBR,Neutral,Buy,down,FSP
2018-02-15,Stifel Nicolaus,Sell,Hold,down,FSP
2018-02-27,BMO Capital,Underperform,Market Perform,down,FSP
2018-06-01,Stifel Nicolaus,Hold,Sell,up,FSP
2018-06-29,Baird,Outperform,Neutral,up,FSP
2018-11-01,B. Riley FBR,Buy,Neutral,up,FSP
2018-11-02,BMO Capital,Market Perform,Underperform,up,FSP
2019-08-01,Stifel Nicolaus,Hold,,main,FSP
2020-01-07,BMO Capital,Underperform,Market Perform,down,FSP
2020-01-07,Baird,Neutral,Outperform,down,FSP
2020-02-18,B. Riley FBR,Buy,,reit,FSP
2020-02-18,B. Riley,Buy,,main,FSP
2020-05-05,B. Riley FBR,Buy,,main,FSP
2020-05-06,Baird,Neutral,,main,FSP
