Date,Firm,To Grade,From Grade,Action,ABV
2018-10-10,B. Riley FBR,Buy,,init,ZYXI
2019-08-02,B. Riley FBR,Buy,,main,ZYXI
2019-09-23,H.C. Wainwright,Buy,,init,ZYXI
2019-10-22,B. Riley,Buy,,main,ZYXI
2020-02-21,B. Riley FBR,Buy,,main,ZYXI
2020-02-26,H.C. Wainwright,Buy,,reit,ZYXI
2020-02-28,H.C. Wainwright,Buy,,reit,ZYXI
2020-03-30,B. Riley FBR,Buy,,main,ZYXI
2020-04-29,HC Wainwright & Co.,Buy,,reit,ZYXI
2020-05-19,HC Wainwright & Co.,Neutral,Buy,down,ZYXI
2020-05-29,B. Riley FBR,Buy,,main,ZYXI
2020-06-16,Northland Capital Markets,Market Perform,Outperform,down,ZYXI
2020-07-10,HC Wainwright & Co.,Neutral,,reit,ZYXI
2020-07-13,B. Riley FBR,Neutral,Buy,down,ZYXI
2020-07-20,Piper Sandler,Overweight,,init,ZYXI
2020-07-29,HC Wainwright & Co.,Neutral,,main,ZYXI
2020-07-29,B. Riley FBR,Buy,Neutral,up,ZYXI
2020-09-09,Northland Capital Markets,Outperform,Market Perform,up,ZYXI
2020-09-14,HC Wainwright & Co.,Buy,Neutral,up,ZYXI
2021-01-28,Northland Capital Markets,Market Perform,Outperform,down,ZYXI
2021-01-29,Piper Sandler,Neutral,Overweight,down,ZYXI
2021-03-09,Northland Capital Markets,Outperform,Market Perform,up,ZYXI
2021-07-16,B. Riley Securities,Buy,Neutral,up,ZYXI
2021-07-30,HC Wainwright & Co.,Buy,,main,ZYXI
