Date,Firm,To Grade,From Grade,Action,ABV
2012-07-02,Citigroup,Sell,,main,BHE
2012-07-12,Raymond James,Market Perform,Underperform,up,BHE
2012-10-25,Raymond James,Underperform,Market Perform,down,BHE
2012-10-25,Deutsche Bank,Hold,,main,BHE
2013-02-04,Deutsche Bank,Hold,,main,BHE
2013-02-05,Deutsche Bank,Hold,,main,BHE
2013-07-08,Needham,Hold,Buy,down,BHE
2014-02-05,Needham,Buy,Hold,up,BHE
2014-04-24,Raymond James,Market Perform,Underperform,up,BHE
2014-07-25,Citigroup,Sell,,main,BHE
2014-10-24,Citigroup,Sell,,main,BHE
2015-04-24,Citigroup,Sell,,main,BHE
2015-07-02,Citigroup,Neutral,Sell,up,BHE
2015-07-14,B. Riley FBR,Buy,,init,BHE
2015-07-23,Raymond James,Outperform,Market Perform,up,BHE
2016-04-22,B. Riley FBR,Neutral,Buy,down,BHE
2016-10-21,Cross Research,Sell,Hold,down,BHE
2017-07-18,Needham,Buy,,main,BHE
2018-10-31,Citigroup,Neutral,Neutral,main,BHE
2019-11-25,Lake Street,Buy,,init,BHE
2020-02-26,Sidoti & Co.,Buy,Neutral,up,BHE
2020-06-04,Sidoti & Co.,Buy,,main,BHE
2021-01-12,Sidoti & Co.,Neutral,Buy,down,BHE
2021-03-30,Needham,Buy,Hold,up,BHE
2021-07-29,Sidoti & Co.,Buy,Neutral,up,BHE
2021-10-28,Needham,Buy,,main,BHE
