Date,Firm,To Grade,From Grade,Action,ABV
2012-02-13,Global Hunter Securities,Neutral,,down,FTI
2012-04-26,Pritchard Capital Partners,Buy,,main,FTI
2012-04-26,Citigroup,Buy,,main,FTI
2012-07-26,Bank of America,Buy,Underperform,up,FTI
2012-07-26,ISI Group,Buy,,main,FTI
2012-08-21,BMO Capital,Market Perform,,main,FTI
2012-09-12,Morgan Stanley,Equal-Weight,Underweight,up,FTI
2012-09-20,Guggenheim,Buy,Neutral,up,FTI
2012-09-28,Lazard,Buy,,init,FTI
2012-10-16,Credit Suisse,Neutral,,init,FTI
2012-10-24,Societe Generale,Buy,,main,FTI
2012-10-25,Barclays,Equal-Weight,,main,FTI
2012-10-25,Goldman Sachs,Sell,Buy,down,FTI
2012-10-25,Jefferies,Hold,Underperform,up,FTI
2012-10-31,JP Morgan,Overweight,,main,FTI
2013-01-07,Scotia Howard Weil,Sector Outperform,,up,FTI
2013-01-08,Sterne Agee,Buy,Neutral,up,FTI
2013-01-14,Global Hunter Securities,Buy,Neutral,up,FTI
2013-01-15,Morgan Stanley,Overweight,Equal-weight,up,FTI
2013-02-14,Capital One Financial,Neutral,Add,down,FTI
2013-02-14,Societe Generale,Hold,Buy,down,FTI
2013-02-14,Jefferies,Hold,,main,FTI
2013-02-22,Dahlman Rose,Buy,Hold,up,FTI
2013-04-01,Jefferies,Hold,,main,FTI
2013-04-11,Guggenheim,Neutral,Buy,down,FTI
2013-04-18,RBC Capital,Outperform,Sector Perform,up,FTI
2013-06-13,Macquarie,Outperform,,init,FTI
2013-07-17,Bank of America,Neutral,Buy,down,FTI
2013-07-25,UBS,Buy,,main,FTI
2013-07-25,Barclays,Equal-Weight,,main,FTI
2013-07-25,Raymond James,Market Perform,Outperform,down,FTI
2013-08-23,Societe Generale,Buy,Hold,up,FTI
2013-08-26,Societe Generale,Buy,Hold,up,FTI
2013-10-07,Clarksons Platou,Outperform,,init,FTI
2013-10-14,Baird,Neutral,,init,FTI
2013-10-24,Jefferies,Hold,,main,FTI
