Date,Firm,To Grade,From Grade,Action,ABV
2012-11-19,Sterne Agee,Buy,Neutral,up,PFS
2013-01-03,Sterne Agee,Neutral,Buy,down,PFS
2013-10-28,Boenning & Scattergood,Neutral,Outperform,down,PFS
2014-02-20,Boenning & Scattergood,Outperform,Neutral,up,PFS
2015-03-17,Boenning & Scattergood,Neutral,Outperform,down,PFS
2015-06-05,PiperJaffray,Overweight,,init,PFS
2015-08-04,Keefe Bruyette & Woods,Outperform,,main,PFS
2016-09-13,Sandler O'Neill,Hold,Buy,down,PFS
2017-09-01,DA Davidson,Neutral,,init,PFS
2017-11-30,Sandler O'Neill,Hold,Buy,down,PFS
2019-10-11,RBC Capital,Sector Perform,,init,PFS
2020-09-28,Piper Sandler,Overweight,,main,PFS
2021-03-05,RBC Capital,Outperform,Sector Perform,up,PFS
