Date,Firm,To Grade,From Grade,Action,ABV
2020-12-01,Deutsche Bank,Buy,,init,MP
2021-03-02,Morgan Stanley,Overweight,,init,MP
2021-03-09,Deutsche Bank,Hold,Buy,down,MP
2021-03-10,Cowen & Co.,Outperform,,init,MP
2021-04-19,Morgan Stanley,Overweight,,main,MP
2021-05-19,Morgan Stanley,Overweight,,main,MP
2021-06-16,JP Morgan,Overweight,,init,MP
2021-06-23,Morgan Stanley,Overweight,,main,MP
2021-06-30,Baird,Outperform,,init,MP
2021-07-23,DA Davidson,Buy,,init,MP
2021-08-17,Morgan Stanley,Overweight,,main,MP
2021-09-29,Morgan Stanley,Overweight,,main,MP
2021-11-11,Jefferies,Buy,,init,MP
2021-11-11,Benchmark,Hold,,init,MP
2021-12-09,Morgan Stanley,Overweight,,main,MP
