Date,Firm,To Grade,From Grade,Action,ABV
2012-07-20,Morgan Stanley,Equal-Weight,,init,FL
2012-08-02,UBS,Buy,,main,FL
2012-08-08,Sterne Agee,Buy,,main,FL
2012-08-20,Canaccord Genuity,Buy,,main,FL
2012-09-06,Credit Suisse,Outperform,,init,FL
2012-09-24,Deutsche Bank,Buy,,main,FL
2012-11-16,Northland Securities,Outperform,Market Perform,up,FL
2012-11-19,UBS,Buy,,main,FL
2012-11-27,Goldman Sachs,Buy,,init,FL
2013-03-11,UBS,Buy,,main,FL
2013-03-11,Canaccord Genuity,Buy,,main,FL
2013-03-11,Deutsche Bank,Buy,,main,FL
2013-04-11,PiperJaffray,Overweight,,init,FL
2013-05-15,Canaccord Genuity,Buy,,main,FL
2013-08-09,Goldman Sachs,Neutral,Buy,down,FL
2013-11-25,Citigroup,Buy,,main,FL
2013-11-25,UBS,Buy,,main,FL
2013-12-27,Bank of America,Buy,,main,FL
2014-01-27,JP Morgan,Overweight,,init,FL
2014-03-10,Barclays,Equal-Weight,Equal-Weight,main,FL
2014-04-24,Deutsche Bank,Buy,,main,FL
2014-05-20,Canaccord Genuity,Buy,,main,FL
2014-05-27,UBS,Buy,,main,FL
2014-06-11,JP Morgan,Overweight,,main,FL
2014-06-25,Buckingham Research,Buy,,init,FL
2014-08-20,Deutsche Bank,Buy,,main,FL
2014-08-21,UBS,Buy,,main,FL
2014-08-25,PiperJaffray,Neutral,Overweight,down,FL
2014-08-25,Canaccord Genuity,Buy,,main,FL
2014-08-26,Citigroup,Buy,,main,FL
2014-09-04,Jefferies,Buy,,init,FL
2014-09-15,JP Morgan,Overweight,,main,FL
2014-09-26,Bank of America,Neutral,Buy,down,FL
2014-12-19,Bank of America,Underperform,,down,FL
2015-01-09,Credit Suisse,Neutral,Outperform,down,FL
2015-01-30,Barclays,Overweight,Equal-Weight,up,FL
2015-03-09,UBS,Buy,,main,FL
2015-03-09,PiperJaffray,Neutral,,main,FL
2015-03-09,Canaccord Genuity,Buy,,main,FL
2015-03-12,Cowen & Co.,Outperform,,init,FL
2015-07-15,B. Riley FBR,Neutral,,init,FL
2015-07-16,B. Riley FBR,Neutral,,init,FL
2015-07-21,Deutsche Bank,Buy,,main,FL
2015-08-11,Citigroup,Buy,,main,FL
2015-08-24,Susquehanna,Positive,,main,FL
2015-08-24,UBS,Buy,,main,FL
2015-08-24,Barclays,Overweight,,main,FL
2015-08-24,B. Riley FBR,Neutral,,main,FL
2015-10-08,Argus,Buy,,init,FL
2015-10-15,Brean Capital,Buy,,init,FL
2015-11-10,Buckingham Research,Neutral,Buy,down,FL
2015-11-19,Wells Fargo,Outperform,,init,FL
2015-11-19,B. Riley FBR,Neutral,,main,FL
2015-11-23,B. Riley FBR,Neutral,,main,FL
2015-11-23,Brean Capital,Buy,,main,FL
2015-12-04,BB&T Capital,Buy,,init,FL
2015-12-22,Bank of America,Neutral,Underperform,up,FL
2016-01-05,Deutsche Bank,Buy,,main,FL
2016-01-08,Bank of America,Buy,Neutral,up,FL
2016-02-24,B. Riley FBR,Neutral,,main,FL
2016-02-29,Brean Capital,Buy,,main,FL
2016-03-18,Goldman Sachs,Sell,,main,FL
2016-04-12,PiperJaffray,Overweight,Neutral,up,FL
2016-04-15,Cowen & Co.,Market Perform,Outperform,down,FL
2016-05-16,Deutsche Bank,Buy,,main,FL
2016-08-12,Susquehanna,Positive,,init,FL
2016-08-12,OTR GLobal,Mixed,Positive,down,FL
2016-08-12,B. Riley FBR,Buy,Neutral,up,FL
2016-08-22,B. Riley FBR,Buy,,main,FL
2016-08-22,Citigroup,Buy,,main,FL
2016-08-22,Susquehanna,Positive,,main,FL
2016-08-22,Jefferies,Buy,,main,FL
2016-08-22,UBS,Buy,,main,FL
2016-09-30,Guggenheim,Neutral,,init,FL
2016-11-01,Wedbush,Outperform,,init,FL
2016-11-21,PiperJaffray,Neutral,Overweight,down,FL
2017-02-02,Guggenheim,Buy,Neutral,up,FL
2017-06-12,Standpoint Research,Buy,,init,FL
2017-06-13,Argus,Hold,Buy,down,FL
2017-07-07,Oppenheimer,Perform,,init,FL
2017-07-17,Deutsche Bank,Buy,,main,FL
2017-08-08,Morgan Stanley,Overweight,Equal-Weight,up,FL
2017-08-15,FBR Capital,Neutral,,main,FL
2017-08-18,Canaccord Genuity,Hold,Buy,down,FL
2017-08-18,JP Morgan,Neutral,Overweight,down,FL
2017-08-18,Deutsche Bank,Hold,Buy,down,FL
2017-08-21,UBS,Neutral,Buy,down,FL
2017-08-21,Baird,Neutral,Outperform,down,FL
2017-08-22,FBR Capital,Neutral,,main,FL
2017-08-22,Deutsche Bank,Hold,,main,FL
2017-08-29,Morgan Stanley,Overweight,,main,FL
2017-10-23,Buckingham,Neutral,Buy,down,FL
2017-11-15,Canaccord Genuity,Hold,,main,FL
2017-11-20,Citigroup,Buy,,main,FL
2017-11-20,Buckingham,Neutral,,main,FL
2017-12-04,Standpoint Research,Hold,Buy,down,FL
2017-12-15,Canaccord Genuity,Buy,Hold,up,FL
2018-01-25,Pivotal Research,Buy,,init,FL
2018-01-30,Barclays,Overweight,Overweight,main,FL
2018-01-31,Oppenheimer,Outperform,Perform,up,FL
2018-03-05,Citigroup,Buy,Buy,main,FL
2018-03-05,Buckingham,Buy,Buy,main,FL
2018-03-12,Credit Suisse,Outperform,,init,FL
2018-05-29,Buckingham,Buy,Buy,main,FL
2018-05-29,JP Morgan,Neutral,Neutral,main,FL
2018-05-29,Wedbush,Outperform,Outperform,main,FL
2018-06-08,Wedbush,Outperform,Outperform,main,FL
2018-06-21,UBS,Neutral,,init,FL
2018-08-02,Morgan Stanley,Underweight,,init,FL
2018-08-27,Wells Fargo,Market Perform,Market Perform,main,FL
2018-08-27,Credit Suisse,Outperform,Outperform,main,FL
2018-08-27,Canaccord Genuity,Buy,Buy,main,FL
2018-08-28,B. Riley FBR,Neutral,Neutral,main,FL
2018-09-10,Wells Fargo,Outperform,Market Perform,up,FL
2018-11-21,Jefferies,Buy,Buy,main,FL
2018-11-21,Canaccord Genuity,Buy,Buy,main,FL
2018-11-21,Citigroup,Buy,Buy,main,FL
2018-11-21,Credit Suisse,Outperform,Outperform,main,FL
2019-01-09,Baird,Outperform,Neutral,up,FL
2019-01-25,Jefferies,Buy,Buy,reit,FL
2019-02-25,Credit Suisse,Outperform,Outperform,main,FL
2019-02-26,Pivotal Research,Hold,Buy,down,FL
2019-03-04,Baird,Outperform,Outperform,main,FL
2019-03-04,B. Riley FBR,Neutral,Neutral,main,FL
