Date,Firm,To Grade,From Grade,Action,ABV
2012-06-25,Barclays,Equal-Weight,,main,MTOR
2012-07-16,UBS,Neutral,,main,MTOR
2012-07-18,JP Morgan,Neutral,,init,MTOR
2012-08-02,UBS,Neutral,,main,MTOR
2012-08-02,Barclays,Equal-Weight,,main,MTOR
2012-10-12,Citigroup,Buy,,main,MTOR
2012-10-22,Barclays,Overweight,Equal-Weight,up,MTOR
2013-05-01,UBS,Neutral,,main,MTOR
2013-11-18,Citigroup,Buy,,main,MTOR
2014-03-03,Citigroup,Neutral,Buy,down,MTOR
2014-04-10,Barclays,Overweight,,main,MTOR
2014-05-02,Barclays,Overweight,,main,MTOR
2014-05-02,JP Morgan,Neutral,,main,MTOR
2014-05-02,UBS,Neutral,,main,MTOR
2014-06-24,CRT Capital,Buy,Fair Value,up,MTOR
2014-06-24,JP Morgan,Neutral,,main,MTOR
2014-09-22,JP Morgan,Neutral,,main,MTOR
2014-10-07,Longbow Research,Neutral,,init,MTOR
2014-11-13,Barclays,Overweight,,main,MTOR
2014-11-13,JP Morgan,Neutral,,main,MTOR
2014-11-13,PiperJaffray,Neutral,Overweight,down,MTOR
2014-11-14,Goldman Sachs,Neutral,Buy,down,MTOR
2015-01-09,Citigroup,Neutral,,main,MTOR
2015-01-26,JP Morgan,Neutral,,main,MTOR
2015-01-29,JP Morgan,Neutral,,main,MTOR
2015-03-19,Barclays,Equal-Weight,Overweight,down,MTOR
2015-04-20,JP Morgan,Neutral,,main,MTOR
2015-04-21,Citigroup,Neutral,,main,MTOR
2015-05-22,Stifel Nicolaus,Hold,,init,MTOR
2015-08-14,Longbow Research,Buy,Neutral,up,MTOR
2015-12-15,Barclays,Equal-Weight,,main,MTOR
2016-01-25,Barclays,Equal-Weight,,main,MTOR
2016-06-28,PiperJaffray,Underweight,Buy,down,MTOR
2016-08-08,Citigroup,Neutral,,main,MTOR
2016-11-23,Barclays,Equal-Weight,,main,MTOR
2017-01-26,Stifel Nicolaus,Buy,Hold,up,MTOR
2017-02-21,KeyBanc,Overweight,Sector Weight,up,MTOR
2017-05-15,RBC Capital,Outperform,,init,MTOR
2017-08-04,Barclays,Equal-Weight,,main,MTOR
2017-09-05,Buckingham,Buy,,init,MTOR
2017-09-12,JP Morgan,Neutral,,main,MTOR
2017-09-28,KeyBanc,Sector Weight,Overweight,down,MTOR
2017-10-12,Longbow Research,Neutral,Buy,down,MTOR
2017-10-19,UBS,Neutral,,main,MTOR
2017-10-20,Barclays,Equal-Weight,,main,MTOR
2017-12-08,PiperJaffray,Overweight,Underweight,up,MTOR
2018-01-24,Longbow Research,Buy,Neutral,up,MTOR
2018-01-26,Barclays,Equal-Weight,Equal-Weight,main,MTOR
2018-02-01,Stifel Nicolaus,Buy,Buy,main,MTOR
2018-02-01,Barclays,Equal-Weight,Equal-Weight,main,MTOR
2018-02-01,Buckingham,Buy,Buy,main,MTOR
2018-04-17,Barclays,Equal-Weight,Equal-Weight,main,MTOR
2018-05-04,Stifel Nicolaus,Buy,Buy,main,MTOR
2018-08-02,Barclays,Equal-Weight,Equal-Weight,main,MTOR
2018-11-15,Citigroup,Neutral,Neutral,main,MTOR
2018-11-19,Barclays,Equal-Weight,Equal-Weight,main,MTOR
2018-12-11,KeyBanc,Sector Weight,,init,MTOR
2019-01-23,RBC Capital,Sector Perform,Outperform,down,MTOR
2019-05-06,Longbow Research,Neutral,Buy,down,MTOR
2019-08-16,Buckingham Research,Buy,,main,MTOR
2019-08-26,Citigroup,Neutral,,main,MTOR
2019-09-12,UBS,Neutral,,main,MTOR
2019-10-02,Barclays,Equal-Weight,,main,MTOR
2019-12-20,Barclays,Equal-Weight,,main,MTOR
2020-03-24,KeyBanc,Overweight,,main,MTOR
2020-05-01,Longbow Research,Buy,,main,MTOR
2020-05-04,Barclays,Equal-Weight,,main,MTOR
2020-07-24,Barclays,Equal-Weight,,main,MTOR
2020-07-30,RBC Capital,Sector Perform,,main,MTOR
2020-07-30,KeyBanc,Overweight,,main,MTOR
2020-11-13,KeyBanc,Overweight,,main,MTOR
2021-05-05,RBC Capital,Outperform,Sector Perform,up,MTOR
2021-06-18,B of A Securities,Buy,,init,MTOR
2021-07-01,Citigroup,Buy,Neutral,up,MTOR
2021-11-18,RBC Capital,Outperform,,main,MTOR
