Date,Firm,To Grade,From Grade,Action,ABV
2017-07-26,JP Morgan,Neutral,Underweight,up,VEON
2018-02-08,Goldman Sachs,Neutral,Buy,down,VEON
2018-07-03,JP Morgan,Overweight,Neutral,up,VEON
2018-07-06,Goldman Sachs,Buy,Neutral,up,VEON
2018-08-20,HSBC,Buy,Hold,up,VEON
2019-01-17,VTB Capital,Hold,Buy,down,VEON
2019-06-17,UBS,Buy,Neutral,up,VEON
2019-07-09,Bank of America,Buy,Neutral,up,VEON
2019-07-11,Goldman Sachs,Buy,Neutral,up,VEON
2019-09-12,Sberbank,Hold,Buy,down,VEON
2020-02-14,JP Morgan,Underweight,Overweight,down,VEON
2020-03-11,JP Morgan,Neutral,Underweight,up,VEON
2020-07-23,UBS,Neutral,Buy,down,VEON
2020-09-22,VTB Capital,Buy,Hold,up,VEON
2020-10-06,Morgan Stanley,Overweight,,init,VEON
2021-01-27,B of A Securities,Underperform,Neutral,down,VEON
2021-01-27,HSBC,Hold,Buy,down,VEON
2021-06-17,UBS,Buy,Neutral,up,VEON
2021-08-26,B of A Securities,Buy,Underperform,up,VEON
