Date,Firm,To Grade,From Grade,Action,ABV
2012-05-23,Canaccord Genuity,Hold,,down,NAK
2017-10-19,H.C. Wainwright,Buy,,init,NAK
2017-12-19,BMO Capital,Outperform,Market Perform,up,NAK
2018-01-29,TD Securities,Hold,Speculative Buy,down,NAK
2019-08-19,H.C. Wainwright,Buy,,main,NAK
2020-04-21,H.C. Wainwright,Buy,,reit,NAK
2020-07-14,HC Wainwright & Co.,Buy,,reit,NAK
2020-07-27,HC Wainwright & Co.,Buy,,main,NAK
2020-08-10,HC Wainwright & Co.,Buy,,main,NAK
2020-10-21,HC Wainwright & Co.,Buy,,main,NAK
2020-12-04,HC Wainwright & Co.,Buy,,main,NAK
2021-02-11,HC Wainwright & Co.,Buy,,main,NAK
2021-04-05,HC Wainwright & Co.,Buy,,main,NAK
2021-09-10,HC Wainwright & Co.,Buy,,main,NAK
