Date,Firm,To Grade,From Grade,Action,ABV
2012-07-03,Barclays,Equal-Weight,Overweight,down,IDCC
2012-07-26,Barclays,Equal-Weight,,main,IDCC
2012-10-25,Barclays,Equal-Weight,,main,IDCC
2012-11-05,M Partners,Buy,,main,IDCC
2012-12-06,Stephens & Co.,Equal-Weight,Overweight,down,IDCC
2013-02-27,M Partners,Buy,,main,IDCC
2013-04-10,William Blair,Market Perform,Outperform,down,IDCC
2013-07-05,M Partners,Buy,Hold,up,IDCC
2014-07-29,Barclays,Equal-Weight,,main,IDCC
2014-10-31,Barclays,Equal-Weight,,main,IDCC
2015-04-30,Barclays,Equal-Weight,,main,IDCC
2015-06-12,Barclays,Equal-Weight,,main,IDCC
2015-09-29,Sidoti & Co.,Buy,,init,IDCC
2015-10-09,Barclays,Equal-Weight,,main,IDCC
2015-11-11,Barclays,Equal-Weight,,main,IDCC
2016-01-05,Barclays,Equal-Weight,,main,IDCC
2016-02-23,B. Riley FBR,Buy,,init,IDCC
2016-09-09,Barclays,Equal-Weight,,main,IDCC
2016-09-23,Barclays,Equal-Weight,,main,IDCC
2016-09-26,B. Riley FBR,Neutral,Buy,down,IDCC
2016-10-05,Dougherty & Co.,Neutral,Buy,down,IDCC
2017-04-24,B. Riley FBR,Buy,Neutral,up,IDCC
2017-08-08,Sidoti & Co.,Buy,Neutral,up,IDCC
2018-02-23,Dougherty,Buy,Neutral,up,IDCC
2019-08-02,B. Riley FBR,Buy,,main,IDCC
2020-01-15,B. Riley,Buy,,reit,IDCC
