Date,Firm,To Grade,From Grade,Action,ABV
2019-11-05,Vertical Group,Buy,,init,SPCE
2019-11-21,Credit Suisse,Outperform,,init,SPCE
2019-12-09,Morgan Stanley,Overweight,,init,SPCE
2020-02-27,Morgan Stanley,Equal-Weight,Overweight,down,SPCE
2020-02-27,Credit Suisse,Neutral,Outperform,down,SPCE
2020-03-24,Morgan Stanley,Overweight,Equal-Weight,up,SPCE
2020-06-10,Credit Suisse,Neutral,,main,SPCE
2020-08-31,Cowen & Co.,Outperform,,init,SPCE
2020-09-08,UBS,Buy,,init,SPCE
2020-09-28,B of A Securities,Buy,,init,SPCE
2020-09-28,Susquehanna,Positive,,init,SPCE
2020-10-23,Goldman Sachs,Neutral,,init,SPCE
2021-02-01,Morgan Stanley,Equal-Weight,Overweight,down,SPCE
2021-02-10,UBS,Neutral,Buy,down,SPCE
2021-03-03,B of A Securities,Buy,,main,SPCE
2021-03-16,Truist Securities,Buy,,init,SPCE
2021-03-17,Truist Securities,Buy,,init,SPCE
2021-04-13,Bernstein,Market Perform,,init,SPCE
2021-05-11,Credit Suisse,Outperform,,main,SPCE
2021-05-21,UBS,Buy,Neutral,up,SPCE
2021-05-24,Alembic Global,Overweight,Neutral,up,SPCE
2021-05-25,Morgan Stanley,Equal-Weight,,main,SPCE
2021-05-26,Canaccord Genuity,Buy,,init,SPCE
2021-06-28,Alembic Global,Neutral,Overweight,down,SPCE
2021-06-30,B of A Securities,Underperform,Buy,down,SPCE
2021-07-06,UBS,Neutral,Buy,down,SPCE
2021-07-13,Canaccord Genuity,Buy,,main,SPCE
2021-08-11,Morgan Stanley,Underweight,Equal-Weight,down,SPCE
2021-08-31,Jefferies,Buy,,init,SPCE
2021-10-18,UBS,Sell,Neutral,down,SPCE
