Date,Firm,To Grade,From Grade,Action,ABV
2015-06-02,Leerink Swann,Outperform,,init,HTGM
2015-06-03,JMP Securities,Market Outperform,,init,HTGM
2015-08-24,Canaccord Genuity,Buy,,main,HTGM
2016-08-22,Rodman & Renshaw,Buy,,init,HTGM
2018-03-23,Canaccord Genuity,Buy,Buy,main,HTGM
2019-08-07,H.C. Wainwright,Buy,,reit,HTGM
2020-03-26,H.C. Wainwright,Buy,,reit,HTGM
2020-03-26,Craig-Hallum,Hold,Buy,down,HTGM
2020-05-14,HC Wainwright & Co.,Buy,,main,HTGM
2020-11-11,SVB Leerink,Outperform,,main,HTGM
2021-03-26,HC Wainwright & Co.,Buy,,main,HTGM
2021-05-14,HC Wainwright & Co.,Buy,,main,HTGM
2021-05-14,SVB Leerink,Outperform,,main,HTGM
