Date,Firm,To Grade,From Grade,Action,ABV
2012-02-23,DA Davidson,Neutral,,down,ZUMZ
2012-03-01,DA Davidson,Neutral,,main,ZUMZ
2012-03-09,Oppenheimer,Outperform,,main,ZUMZ
2012-03-09,PiperJaffray,Neutral,,main,ZUMZ
2012-03-09,Jefferies,Hold,,main,ZUMZ
2012-03-16,Imperial Capital,In-Line,,main,ZUMZ
2012-03-26,Jefferies,Hold,,main,ZUMZ
2012-03-28,Oppenheimer,Outperform,,main,ZUMZ
2012-03-30,Wedbush,Neutral,,main,ZUMZ
2012-04-05,DA Davidson,Neutral,,main,ZUMZ
2012-04-05,PiperJaffray,Neutral,,main,ZUMZ
2012-05-18,DA Davidson,Neutral,,main,ZUMZ
2012-06-01,JP Morgan,Overweight,,main,ZUMZ
2012-06-21,Imperial Capital,In-Line,,main,ZUMZ
2012-06-21,Roth Capital,Neutral,Buy,down,ZUMZ
2012-06-21,Wedbush,Neutral,,main,ZUMZ
2012-07-05,DA Davidson,Neutral,,main,ZUMZ
2012-08-02,Roth Capital,Buy,Neutral,up,ZUMZ
2012-08-02,DA Davidson,Neutral,,main,ZUMZ
2012-08-03,Roth Capital,Buy,Neutral,up,ZUMZ
2012-08-31,Wedbush,Neutral,,main,ZUMZ
2012-08-31,JP Morgan,Overweight,,main,ZUMZ
2012-08-31,PiperJaffray,Neutral,,main,ZUMZ
2012-08-31,Jefferies,Hold,,main,ZUMZ
2012-08-31,DA Davidson,Neutral,,main,ZUMZ
2012-08-31,Bank of America,Buy,,main,ZUMZ
2012-09-05,Imperial Capital,In-Line,,main,ZUMZ
2012-09-13,DA Davidson,Buy,Neutral,up,ZUMZ
2012-09-25,PiperJaffray,Neutral,,main,ZUMZ
2012-11-01,PiperJaffray,Underweight,Neutral,down,ZUMZ
2012-11-05,JP Morgan,Neutral,Overweight,down,ZUMZ
2012-11-30,Imperial Capital,In-Line,,main,ZUMZ
2012-11-30,DA Davidson,Neutral,,main,ZUMZ
2012-11-30,Jefferies,Hold,,main,ZUMZ
2012-11-30,Bank of America,Buy,,main,ZUMZ
2012-12-10,PiperJaffray,Underperform,,main,ZUMZ
2012-12-14,Bank of America,Underperform,Buy,down,ZUMZ
2013-01-03,DA Davidson,Neutral,,main,ZUMZ
2013-01-17,PiperJaffray,Underweight,,main,ZUMZ
2013-02-07,DA Davidson,Neutral,,main,ZUMZ
2013-02-12,Imperial Capital,In-Line,,main,ZUMZ
2013-02-15,CLSA,Neutral,,init,ZUMZ
2013-03-21,Ascendiant Capital,Buy,,init,ZUMZ
2013-03-25,Imperial Capital,In-Line,,main,ZUMZ
2013-04-11,Bank of America,Neutral,Underperform,up,ZUMZ
2013-04-11,Topeka,Buy,,init,ZUMZ
2013-04-11,DA Davidson,Neutral,,main,ZUMZ
2013-04-11,PiperJaffray,Neutral,Underweight,up,ZUMZ
2013-05-09,DA Davidson,Neutral,,main,ZUMZ
2013-05-20,Jefferies,Hold,,main,ZUMZ
2013-05-24,DA Davidson,Neutral,,main,ZUMZ
2013-05-30,Imperial Capital,In-Line,,main,ZUMZ
2013-06-28,Wedbush,Outperform,Neutral,up,ZUMZ
2013-07-19,SunTrust Robinson Humphrey,Neutral,,init,ZUMZ
2013-08-08,DA Davidson,Neutral,,main,ZUMZ
2013-09-06,DA Davidson,Neutral,,main,ZUMZ
2013-09-09,Imperial Capital,In-Line,,main,ZUMZ
2013-11-07,Wunderlich,Neutral,,main,ZUMZ
2013-11-15,Mizuho,Neutral,,init,ZUMZ
2013-12-06,DA Davidson,Neutral,,main,ZUMZ
2013-12-10,Imperial Capital,In-Line,,main,ZUMZ
2013-12-20,Bank of America,Buy,Neutral,up,ZUMZ
2014-01-09,Imperial Capital,Neutral,,main,ZUMZ
2014-01-14,Imperial Capital,In-Line,,main,ZUMZ
2014-02-06,DA Davidson,Neutral,,main,ZUMZ
2014-02-27,Wedbush,Neutral,,init,ZUMZ
2014-03-14,DA Davidson,Neutral,,main,ZUMZ
2014-04-10,D.A. Davidson,Buy,Neutral,up,ZUMZ
2014-05-05,PiperJaffray,Overweight,Neutral,up,ZUMZ
2014-05-14,CRT Capital,Fair Value,,init,ZUMZ
2014-07-10,Jefferies,Hold,,main,ZUMZ
2014-07-10,CRT Capital,Fair Value,,main,ZUMZ
2014-09-05,SunTrust Robinson Humphrey,Neutral,,main,ZUMZ
2014-09-05,Credit Suisse,Neutral,,main,ZUMZ
2014-09-05,PiperJaffray,Neutral,Overweight,down,ZUMZ
2014-10-27,DA Davidson,Neutral,Buy,down,ZUMZ
2014-11-06,Brean Capital,Buy,,init,ZUMZ
2014-11-07,Brean Capital,Buy,,init,ZUMZ
2014-11-14,BB&T Capital,Buy,,init,ZUMZ
2014-12-05,Jefferies,Hold,,main,ZUMZ
2014-12-05,DA Davidson,Buy,,main,ZUMZ
2015-01-08,Brean Capital,Hold,Buy,down,ZUMZ
2015-03-13,Jefferies,Hold,,main,ZUMZ
2015-04-09,BB&T Capital,Hold,Buy,down,ZUMZ
2015-04-17,B. Riley FBR,Neutral,Buy,down,ZUMZ
2015-06-05,Jefferies,Hold,,main,ZUMZ
2015-06-05,Baird,Neutral,Outperform,down,ZUMZ
2015-06-23,B. Riley FBR,Buy,Neutral,up,ZUMZ
2015-08-05,B. Riley FBR,Neutral,Buy,down,ZUMZ
2015-08-17,Susquehanna,Positive,Neutral,up,ZUMZ
2015-08-17,Wolfe Research,Underperform,,init,ZUMZ
2015-09-11,B. Riley FBR,Neutral,,main,ZUMZ
2015-09-11,Mizuho,Neutral,,main,ZUMZ
2015-09-11,Sterne Agee CRT,Fair Value,,main,ZUMZ
2015-09-11,Wedbush,Neutral,,main,ZUMZ
2015-09-11,Wolfe Research,Underperform,,main,ZUMZ
2015-09-11,Jefferies,Hold,,main,ZUMZ
2015-09-11,Credit Suisse,Neutral,,main,ZUMZ
2015-09-14,Wolfe Research,Underperform,,main,ZUMZ
2015-09-17,Stifel Nicolaus,Buy,Hold,up,ZUMZ
2015-11-05,B. Riley FBR,Neutral,Buy,down,ZUMZ
2015-12-01,William Blair,Market Perform,Outperform,down,ZUMZ
2015-12-04,PiperJaffray,Neutral,,main,ZUMZ
2015-12-04,B. Riley FBR,Neutral,,main,ZUMZ
2016-01-05,Guggenheim,Neutral,,init,ZUMZ
2016-01-08,Baird,Neutral,,main,ZUMZ
2016-02-04,Brean Capital,Buy,Hold,up,ZUMZ
2016-02-04,Jefferies,Hold,,main,ZUMZ
2016-06-03,Jefferies,Hold,,main,ZUMZ
2016-08-04,SunTrust Robinson Humphrey,Neutral,,main,ZUMZ
2016-09-09,Baird,Neutral,,main,ZUMZ
2016-10-06,SunTrust Robinson Humphrey,Neutral,,main,ZUMZ
2016-10-06,Stifel Nicolaus,Hold,,main,ZUMZ
2016-10-06,Baird,Neutral,,main,ZUMZ
2016-10-06,B. Riley FBR,Buy,Neutral,up,ZUMZ
2016-10-14,Piper Jaffray,Overweight,Neutral,up,ZUMZ
2016-11-04,Wolfe Research,Peer Perform,Underperform,up,ZUMZ
2016-12-22,B. Riley FBR,Neutral,Buy,down,ZUMZ
2017-09-08,B. Riley FBR,Buy,Neutral,up,ZUMZ
2017-10-05,B. Riley FBR,Buy,,main,ZUMZ
2018-05-11,Wedbush,Neutral,,init,ZUMZ
2018-06-08,B. Riley FBR,Buy,Buy,main,ZUMZ
2018-08-13,Pivotal Research,Hold,,init,ZUMZ
2018-09-04,Pivotal Research,Buy,Hold,up,ZUMZ
2018-09-07,B. Riley FBR,Buy,Buy,main,ZUMZ
2018-09-26,DA Davidson,Neutral,,init,ZUMZ
2018-10-11,Baird,Neutral,Neutral,main,ZUMZ
2018-10-25,Jefferies,Buy,,init,ZUMZ
2018-12-03,B. Riley FBR,Buy,Buy,main,ZUMZ
2019-03-11,Pivotal Research,Hold,Buy,down,ZUMZ
2019-05-09,Wedbush,Underperform,Neutral,down,ZUMZ
2019-08-29,Baird,Neutral,,main,ZUMZ
2019-09-06,B. Riley,Buy,,main,ZUMZ
2019-12-06,Wedbush,Underperform,,main,ZUMZ
